PM ID,Entity,Class,Sentence id
18155859,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,11
18155859,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
18155859,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
18174944,xenoestrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
18174944,lindane,ENDOCRINE_DISRUPTING_CHEMICAL,11
18174944,mirex,ENDOCRINE_DISRUPTING_CHEMICAL,11
18174944,associated,ACTIVITY,12
18174949,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
18174949,estrogen receptor,TARGET,2
18174949,brain,TARGET,2
18174949,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
18174949,activity,ACTIVITY,2
18174949,decreased,ACTIVITY,6
18174949,altered,ACTIVITY,7
18174949,reduced,ACTIVITY,9
18174949,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,10
18174949,reduced,ACTIVITY,10
18174949,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
18174954,transthyretin,TARGET,5
18174954,changes,ACTIVITY,6
18174954,activity,ACTIVITY,6
18174954,affect,ACTIVITY,7
18197302,quality,ACTIVITY,2
18197302,"2,3,7,8-tetrachlorodibenzo-p-dioxin",ENDOCRINE_DISRUPTING_CHEMICAL,3
18197302,investigate,ACTIVITY,4
18197302,serum,TARGET,5
18197302,serum,TARGET,6
18197302,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,6
18197302,serum,TARGET,7
18197302,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,7
18197302,increased,ACTIVITY,7
18197302,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,8
18197302,increased,ACTIVITY,8
18197302,decrease,ACTIVITY,9
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,1
18304984,i.e.,ACTIVITY,2
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,4
18304984,activity,ACTIVITY,4
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,5
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,6
18304984,serum,TARGET,8
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,8
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,9
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,10
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,11
18304984,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,title
18305224,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,2
18305224,serum,TARGET,4
18305224,serum,TARGET,7
18305224,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,9
18305224,suppressed,ACTIVITY,9
18309234,affect,ACTIVITY,4
18309234,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,6
18309234,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,7
18309234,altered,ACTIVITY,7
18309234,suppressed,ACTIVITY,7
18309234,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
18309234,suppressed,ACTIVITY,8
18309234,regulation,ACTIVITY,8
18414636,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
18414636,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
18414636,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
18414636,affect,ACTIVITY,2
18414636,infected,ACTIVITY,6
18414636,infected,ACTIVITY,8
18414636,promoted,ACTIVITY,9
18414636,increased,ACTIVITY,10
18414636,decreased,ACTIVITY,11
18414636,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,13
18414636,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
18414652,analysed,ACTIVITY,6
18470304,de-71,ACTIVITY,1
18470304,activity,ACTIVITY,3
18470304,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
18470304,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,5
18470304,liver,TARGET,6
18470304,increased,ACTIVITY,7
18470304,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,8
18470304,reduced,ACTIVITY,8
18470304,increased,ACTIVITY,10
18470304,attenuated,ACTIVITY,10
18470304,liver,TARGET,11
18470304,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,11
18470304,increased,ACTIVITY,11
18470304,increased,ACTIVITY,12
18470304,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,13
18470304,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,15
18470304,effects,ACTIVITY,15
18470304,liver,TARGET,16
18470304,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,16
18470304,increased,ACTIVITY,16
18470304,de-71,ACTIVITY,title
18486176,methoxyacetic acid,ENDOCRINE_DISRUPTING_CHEMICAL,1
18486176,interactions,ACTIVITY,1
18486176,alter,ACTIVITY,2
18486176,disruption,ACTIVITY,3
18486176,methoxyacetic acid,ENDOCRINE_DISRUPTING_CHEMICAL,4
18486176,activity,ACTIVITY,5
18486176,activity,ACTIVITY,7
18486176,increased,ACTIVITY,7
18486176,anti-androgens,ENDOCRINE_DISRUPTING_CHEMICAL,8
18486176,antagonistic effect,ACTIVITY,8
18486176,increased,ACTIVITY,9
18486176,alter,ACTIVITY,10
18486176,methoxyacetic acid,ENDOCRINE_DISRUPTING_CHEMICAL,title
18486176,interactions,ACTIVITY,title
18617595,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
18617595,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
18617595,binding,ACTIVITY,2
18617595,altering,ACTIVITY,2
18617595,increases,ACTIVITY,5
18617595,abolished,ACTIVITY,6
18617595,suppressed,ACTIVITY,7
18617595,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
18629315,altered,ACTIVITY,2
18629315,ages,ACTIVITY,3
18629315,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,4
18629315,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,5
18629315,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,7
18629315,androgen receptor,TARGET,7
18629315,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,10
18629315,intra,ACTIVITY,10
18629315,implicate,ACTIVITY,11
18629319,discussed,ACTIVITY,3
18632138,increase,ACTIVITY,2
18632138,ddt,ENDOCRINE_DISRUPTING_CHEMICAL,3
18632138,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,3
18632138,investigate,ACTIVITY,3
18632138,indoor,ACTIVITY,4
18632138,contaminated,ACTIVITY,4
18632138,indoor,ACTIVITY,10
18632138,dust,ACTIVITY,10
18656497,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
18656497,disrupted,ACTIVITY,1
18656497,decreased,ACTIVITY,1
18656497,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
18656497,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
18656497,mediated,ACTIVITY,4
18656497,equol,ENDOCRINE_DISRUPTING_CHEMICAL,6
18656497,estradiol benzoate,ENDOCRINE_DISRUPTING_CHEMICAL,6
18656497,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,6
18656497,advanced,ACTIVITY,7
18656497,adulthood,ACTIVITY,10
18656497,decreased,ACTIVITY,14
18656497,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
18656497,disrupted,ACTIVITY,title
18656497,decreased,ACTIVITY,title
19079714,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
19079714,inhibits,ACTIVITY,1
19079714,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,3
19079714,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
19079714,increases,ACTIVITY,4
19079714,sensitivity,ACTIVITY,4
19079714,increased,ACTIVITY,5
19079714,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,6
19079714,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,6
19079714,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,6
19079714,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,8
19079714,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
19079714,suppressed,ACTIVITY,9
19079714,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
19079714,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,12
19079714,inhibits,ACTIVITY,12
19079714,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,13
19079714,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
19079714,inhibits,ACTIVITY,title
19159674,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,1
19159674,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,1
19159674,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,2
19159674,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,2
19159674,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,3
19159674,effects,ACTIVITY,4
19159674,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,5
19159674,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,7
19159674,induced,ACTIVITY,7
19159674,increased,ACTIVITY,8
19159674,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,title
19159674,ethinyl estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,title
19181613,methoxychlor,ENDOCRINE_DISRUPTING_CHEMICAL,2
19181613,blood,TARGET,5
19181613,liver,TARGET,9
19181613,liver,TARGET,10
19181613,brain,TARGET,12
19270804,associated,ACTIVITY,4
19270804,phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,8
19270804,increased,ACTIVITY,8
19270804,reduced,ACTIVITY,9
19270804,associated,ACTIVITY,9
19366437,caused,ACTIVITY,3
19366437,affected,ACTIVITY,8
19442818,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,1
19442818,decreases,ACTIVITY,4
19442818,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,5
19442818,disruption,ACTIVITY,5
19442818,estradiol benzoate,ENDOCRINE_DISRUPTING_CHEMICAL,6
19442818,benzoate,ACTIVITY,6
19442818,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
19442818,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
19442818,equol,ENDOCRINE_DISRUPTING_CHEMICAL,9
19442818,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,9
19442818,disruption,ACTIVITY,11
19442818,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,title
19490992,"2,3,7,8-tetrachlorodibenzo-p-dioxin",ENDOCRINE_DISRUPTING_CHEMICAL,1
19490992,fertility,ACTIVITY,2
19490992,ahr,TARGET,3
19490992,"2,3,7,8-tetrachlorodibenzo-p-dioxin",ENDOCRINE_DISRUPTING_CHEMICAL,3
19490992,accelerated,ACTIVITY,3
19490992,changes,ACTIVITY,4
19490992,beginning,ACTIVITY,5
19490992,changes,ACTIVITY,7
19490992,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,8
19490992,progesterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
19490992,"up-regulated,",ACTIVITY,9
19490992,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,10
19490992,decrease,ACTIVITY,10
19490992,"2,3,7,8-tetrachlorodibenzo-p-dioxin",ENDOCRINE_DISRUPTING_CHEMICAL,title
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
19523480,"2,3,7,8-tetrachlorodibenzo-p-dioxin",ENDOCRINE_DISRUPTING_CHEMICAL,1
19523480,disruption,ACTIVITY,1
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
19523480,estrogen receptor,TARGET,5
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,5
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,6
19523480,"2,3,7,8-tetrachlorodibenzo-p-dioxin",ENDOCRINE_DISRUPTING_CHEMICAL,7
19523480,alter,ACTIVITY,7
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,8
19523480,inhibitory,ACTIVITY,8
19523480,budding,ACTIVITY,8
19523480,affect,ACTIVITY,9
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,10
19523480,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
19523480,"2,3,7,8-tetrachlorodibenzo-p-dioxin",ENDOCRINE_DISRUPTING_CHEMICAL,title
19523480,disruption,ACTIVITY,title
19535786,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,1
19535786,alters,ACTIVITY,1
19535786,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,3
19535786,estradiol benzoate,ENDOCRINE_DISRUPTING_CHEMICAL,4
19535786,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
19535786,advanced,ACTIVITY,5
19535786,increased,ACTIVITY,8
19535786,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,11
19535786,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,title
19535786,alters,ACTIVITY,title
19589859,alterations,ACTIVITY,1
19589859,methoxychlor,ENDOCRINE_DISRUPTING_CHEMICAL,3
19589859,estrogen receptor,TARGET,4
19589859,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
19589859,caused,ACTIVITY,4
19589859,altered,ACTIVITY,4
19589859,changes,ACTIVITY,5
19589859,increased,ACTIVITY,9
19589859,stimulated,ACTIVITY,10
19589859,increased,ACTIVITY,10
19589859,during,ACTIVITY,11
19589859,altered,ACTIVITY,11
19589859,alterations,ACTIVITY,title
19590677,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
19590677,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,2
19590677,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,3
19590677,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
19590677,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,3
19590677,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
19590677,increased,ACTIVITY,7
19590677,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,8
19590677,increased,ACTIVITY,8
19590677,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,12
19590677,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
19590684,testosterone,ENDOCRINE_DISRUPTING_CHEMICAL,5
19590684,associated,ACTIVITY,5
19590684,perfluorooctanoic acid,ENDOCRINE_DISRUPTING_CHEMICAL,7
19590684,corroborated,ACTIVITY,11
19654930,brominated,ACTIVITY,1
19654930,increased,ACTIVITY,2
19654930,serum,TARGET,4
19654930,serum,TARGET,5
19654930,relation,ACTIVITY,5
19654930,serum,TARGET,10
19654930,increased,ACTIVITY,10
19654930,increase,ACTIVITY,11
19654930,brominated,ACTIVITY,title
19665456,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,1
19665456,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,1
19665456,disruption,ACTIVITY,1
19665456,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,2
19665456,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,2
19665456,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,4
19665456,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,7
19665456,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,7
19665456,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,8
19665456,androstenedione,ENDOCRINE_DISRUPTING_CHEMICAL,8
19665456,increased,ACTIVITY,8
19665456,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,10
19665456,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,title
19665456,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,title
19665456,disruption,ACTIVITY,title
19689815,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,1
19689815,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,2
19689815,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
19689815,increases,ACTIVITY,11
19689815,increased,ACTIVITY,12
19689815,diethylstilbestrol,ENDOCRINE_DISRUPTING_CHEMICAL,title
19750116,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,1
19750116,alter,ACTIVITY,4
19750116,anomaly,ACTIVITY,10
19750116,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,title
19833648,supported,ACTIVITY,7
19833648,dopamine,ENDOCRINE_DISRUPTING_CHEMICAL,9
19833648,melatonin,ENDOCRINE_DISRUPTING_CHEMICAL,9
19833648,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,12
19833648,impact,ACTIVITY,12
19833648,impacts,ACTIVITY,13
19887024,brain,TARGET,1
19887024,disrupt,ACTIVITY,2
19887024,replicate,ACTIVITY,4
19887024,introduced,ACTIVITY,5
19887024,brain,TARGET,title
19927138,cell line,TARGET,1
19927138,glucocorticoid receptor,TARGET,1
19927138,glucocorticoid receptor,TARGET,4
19927138,cell line,TARGET,4
19927138,stimulate,ACTIVITY,4
19927138,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,5
19927138,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
19927138,dicyclohexyl phthalate,ENDOCRINE_DISRUPTING_CHEMICAL,5
19927138,endrin,ENDOCRINE_DISRUPTING_CHEMICAL,5
19927138,stimulate,ACTIVITY,5
19927138,dexamethasone,ENDOCRINE_DISRUPTING_CHEMICAL,6
19927138,increased,ACTIVITY,8
19927138,edcs,ENDOCRINE_DISRUPTING_CHEMICAL,10
19927138,edcs,ENDOCRINE_DISRUPTING_CHEMICAL,11
19927138,cell line,TARGET,title
19927138,glucocorticoid receptor,TARGET,title
20017000,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,4
20017000,investigate,ACTIVITY,7
20017000,analysed,ACTIVITY,9
20017000,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,12
20017000,discharge,ACTIVITY,16
20019906,declining,ACTIVITY,2
20019906,increasing,ACTIVITY,2
20019906,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,5
20019906,reduced,ACTIVITY,6
20019906,disruption,ACTIVITY,9
20049119,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
20049119,methoxyacetic acid,ENDOCRINE_DISRUPTING_CHEMICAL,3
20049119,histone deacetylase,TARGET,3
20049119,inhibits,ACTIVITY,3
20049119,alters,ACTIVITY,3
20049119,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
20049119,estrogen receptor,TARGET,5
20049119,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,5
20049119,increased,ACTIVITY,7
20049119,effects,ACTIVITY,8
20049119,illustrate,ACTIVITY,9
20049119,reported,ACTIVITY,10
20049119,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,1
20053350,implicated,ACTIVITY,2
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,4
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,7
20053350,decreased,ACTIVITY,7
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,8
20053350,decreased,ACTIVITY,8
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,9
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,10
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,11
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,12
20053350,genistein,ENDOCRINE_DISRUPTING_CHEMICAL,title
20064783,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
20064783,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,1
20064783,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
20064783,plasticizer,ENDOCRINE_DISRUPTING_CHEMICAL,2
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,3
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,4
20064783,mediate,ACTIVITY,5
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,7
20064783,reduced,ACTIVITY,7
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,9
20064783,up-regulated by,ACTIVITY,9
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,10
20064783,increasing,ACTIVITY,10
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,11
20064783,reduced,ACTIVITY,11
20064783,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,12
20064783,altered,ACTIVITY,13
20064783,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
20064783,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,title
20074779,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
20074779,detected,ACTIVITY,4
20074779,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,5
20074779,activity,ACTIVITY,7
20123619,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,2
20123619,cholesterol,ENDOCRINE_DISRUPTING_CHEMICAL,5
20123619,inhibition,ACTIVITY,5
20123619,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,7
20123619,aldosterone,ENDOCRINE_DISRUPTING_CHEMICAL,8
20123619,cortisol,ENDOCRINE_DISRUPTING_CHEMICAL,8
20123619,influenced,ACTIVITY,8
20123619,steroid,ENDOCRINE_DISRUPTING_CHEMICAL,9
20129604,brominated,ACTIVITY,1
20129604,brominated,ACTIVITY,2
20129604,increasing,ACTIVITY,2
20129604,affect,ACTIVITY,3
20129604,intermediate,ACTIVITY,10
20129604,detected,ACTIVITY,15
20129604,regulation,ACTIVITY,15
20129604,brominated,ACTIVITY,title
20209080,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,3
20209080,mediated,ACTIVITY,3
20209080,defects,ACTIVITY,3
20209080,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,5
20209080,indomethacin,ENDOCRINE_DISRUPTING_CHEMICAL,5
20209080,affect,ACTIVITY,6
20209080,activity,ACTIVITY,6
20236231,declining,ACTIVITY,3
20236231,affected,ACTIVITY,5
20236231,reduced,ACTIVITY,8
20236231,changes,ACTIVITY,10
20236231,activity,ACTIVITY,10
20566332,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,1
20566332,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,2
20566332,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,3
20566332,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,4
20566332,associated,ACTIVITY,5
20566332,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,7
20566332,vinclozolin,ENDOCRINE_DISRUPTING_CHEMICAL,title
20570371,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
20570371,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,4
20570371,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
20570371,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,6
20570371,responsive,ACTIVITY,6
20570371,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,8
20570371,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,8
20570371,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,10
20570371,variability,ACTIVITY,10
20570371,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,11
20570371,changes,ACTIVITY,11
20570371,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,1
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,2
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,3
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,5
20598115,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,7
20598115,estrogen receptor,TARGET,8
20598115,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,8
20598115,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,9
20598115,decrease,ACTIVITY,9
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,10
20598115,cdk4,TARGET,11
20598115,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,11
20598115,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,12
20598115,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,12
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,12
20598115,disrupted,ACTIVITY,12
20598115,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,13
20598115,estrogen receptor,TARGET,14
20598115,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,14
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,14
20598115,arsenic,ENDOCRINE_DISRUPTING_CHEMICAL,title
20602530,activity,ACTIVITY,1
20602530,nonylphenol,ENDOCRINE_DISRUPTING_CHEMICAL,4
20602530,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,6
20602530,activity,ACTIVITY,10
20602530,activity,ACTIVITY,title
20621667,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,1
20621667,methoxychlor,ENDOCRINE_DISRUPTING_CHEMICAL,2
20621667,bisphenol-a,ENDOCRINE_DISRUPTING_CHEMICAL,2
20621667,disrupt,ACTIVITY,2
20621667,timing,ACTIVITY,3
20621667,surge,ACTIVITY,4
20621667,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,5
20621667,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,5
20621667,changes,ACTIVITY,5
20621667,changes,ACTIVITY,7
20621667,increased,ACTIVITY,9
20621667,reduced,ACTIVITY,10
20621667,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,11
20621667,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,title
20623170,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,2
20623170,endocrine disruptors,ENDOCRINE_DISRUPTING_CHEMICAL,2
20623170,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,3
20623170,implicated,ACTIVITY,3
20623170,estrogen receptor alpha,TARGET,4
20623170,estrogen,ENDOCRINE_DISRUPTING_CHEMICAL,4
20623170,bind,ACTIVITY,4
20623170,estradiol,ENDOCRINE_DISRUPTING_CHEMICAL,5
20623170,changes,ACTIVITY,5
20623170,modulated,ACTIVITY,7
20646273,pesticide,ENDOCRINE_DISRUPTING_CHEMICAL,2
20646273,subject,ACTIVITY,6
20646273,pesticide,ENDOCRINE_DISRUPTING_CHEMICAL,8
20646273,increased,ACTIVITY,10
20646273,distinguishing,ACTIVITY,10
20646273,illustrated,ACTIVITY,12
20656017,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,1
20656017,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,2
20656017,bpa,ENDOCRINE_DISRUPTING_CHEMICAL,2
20656017,detected,ACTIVITY,4
20656017,associated,ACTIVITY,5
20656017,increase,ACTIVITY,6
20656017,increased,ACTIVITY,7
20656017,bisphenol,ENDOCRINE_DISRUPTING_CHEMICAL,title
20671963,serum,TARGET,1
20671963,associated,ACTIVITY,3
20671963,beta-hexachlorocyclohexane,ENDOCRINE_DISRUPTING_CHEMICAL,4
20671963,serum,TARGET,4
20671963,polychlorinated biphenyls,ENDOCRINE_DISRUPTING_CHEMICAL,4
20671963,hexachlorobenzene,ENDOCRINE_DISRUPTING_CHEMICAL,4
20671963,duration,ACTIVITY,4
20671963,dde,ENDOCRINE_DISRUPTING_CHEMICAL,5
20671963,ddt,ENDOCRINE_DISRUPTING_CHEMICAL,5
